movie_id,movie_name,year,genre,description,director,director_id,star,star_id
tt2199711,Vishwaroopam,2013,action,"When a classical dancer's suspecting wife sets an investigator behind him, a series of violent events are triggered, revealing his real identity and connection to a darker world.",Kamal Haasan,/name/nm0352032/,"Pooja Kumar, 
Miles Anderson, 
Kamal Haasan, 
Rahul Bose","/name/nm1136881/,/name/nm0027215/,/name/nm0352032/,/name/nm0097893/"
tt1038685,The King of Fighters,2010,action,"\"Live-action feature based on the video game \"\"King of Fighters\"\".\"",Gordon Chan,/name/nm0150906/,"Maggie Q, 
Sean Faris, 
Will Yun Lee, 
Ray Park","/name/nm0702572/,/name/nm0267511/,/name/nm0498449/,/name/nm0661917/"
tt0072860,Deewaar,1975,action,"Vijay struggles as a dockworker and eventually becomes a leading figure of the underworld, while his younger brother Ravi is an educated, upright policeman. This divide causes problems in their relationship.",Yash Chopra,/name/nm0007181/,"Amitabh Bachchan, 
Shashi Kapoor, 
Nirupa Roy, 
Parveen Babi","/name/nm0000821/,/name/nm0004434/,/name/nm0747131/,/name/nm0044916/"
tt0087432,When the Raven Flies,1984,action,An Irish man seeks vengeance against the vikings who killed his parents.,Hrafn Gunnlaugsson,/name/nm0348321/,"Jakob Þór Einarsson, 
Edda Björgvinsdóttir, 
Helgi Skúlason, 
Gotti Sigurdarson","/name/nm0251797/,/name/nm0084908/,/name/nm0805100/,/name/nm0797586/"
tt0317268,Criminal Minds,1998,action,"Life on the food chain keeps sinking lower after a vicious, inept gang of psychopaths and misfits seriously bungles a high-stakes heist. Now the hapless ex-con who's left holding the bag ...                See full summary »",Thomas Baumann,/name/nm0062255/,"John Saxon, 
Dino Tripodis, 
Kip Ellwood, 
Kelvin Webb","/name/nm0768334/,/name/nm1168133/,/name/nm1029261/,/name/nm1169532/"
tt0080066,Up from the Depths,1979,action,A giant shark-like creature preys on a Hawaiian tourist community.,Charles B. Griffith,/name/nm0341458/,"Sam Bottoms, 
Susanne Reed, 
Virgil Frye, 
Kedric Wolfe","/name/nm0098734/,/name/nm0715704/,/name/nm0296901/,/name/nm0938083/"
tt3079568,Minutes to Midnight,2018,action,"On the cusp of New Year's Eve, seven friends and a mysterious backpacker converge at a desolate ski lodge in the mountains when they are systematically hunted down by ruthless masked men with a cryptic agenda.",Christopher Ray,/name/nm0712782/,"William Baldwin, 
Richard Grieco, 
Bill Moseley, 
Viva Bianca","/name/nm0000287/,/name/nm0001298/,/name/nm0608405/,/name/nm2130586/"
tt5581752,Ulysses: A Dark Odyssey,2018,action,"United States of Europe is established 2020. Back from war in the Middle East, amnesiac Ulysses goes thru a lot in Taurus City, a dictatorship, looking for his wife, Penelope.",Federico Alotto,/name/nm4732870/,"Danny Glover, 
Udo Kier, 
Anamaria Marinca, 
Gianni Capaldi","/name/nm0000418/,/name/nm0001424/,/name/nm1671512/,/name/nm3056324/"
tt0132726,Below the Belt,1971,action,"A boxer's manager pays a prostitute to make his boxer's nights hot, and endless. Not so strange, considering all the dirty deals the manager has with the local mafia. The strong champion ...                See full summary »",Bethel Buckalew,/name/nm0118438/,"John Tull, 
George 'Buck' Flower, 
Steven Hodge, 
Fred Finkleloffe","/name/nm0876356/,/name/nm0002668/,/name/nm0277944/,/name/nm1707926/"
tt0049041,C.I.D.,1956,action,"A newspaper editor gets murdered when he was about to expose the underworld links of a rich person. So, a C.I.D inspector gets assigned to investigate the murder case.",Raj Khosla,/name/nm0451846/,"Dev Anand, 
Shakila, 
Johnny Walker, 
K.N. Singh","/name/nm0007147/,/name/nm0787630/,/name/nm0907888/,/name/nm0802144/"
tt0055577,Ursus,1961,action,"Ursus returns from war to find his fiancée, Attea, has been kidnapped by a mysterious sect which sacrifices virgins to its patron goddess. Ursus faces much treachery and is forced to ...                See full summary »",Carlo Campogalliani,/name/nm0133153/,"Ed Fury, 
Cristina Gaioni, 
Moira Orfei, 
Mario Scaccia","/name/nm0299237/,/name/nm0301398/,/name/nm0649755/,/name/nm0768662/"
tt8748608,Vlad the Impaler,2018,action,The true story of 7 oddly dressed fearless men of Ottoman army fight against cruel Vlad.,Osman Kaya,/name/nm7943357/,"Cem Uçan, 
Erkan Petekkaya, 
Yetkin Dikinciler, 
Nur Fettahoglu","/name/nm5547246/,/name/nm1759426/,/name/nm1698738/,/name/nm3135911/"
tt4827878,The Rendezvous,2016,action,"A Jewish-American doctor and a Muslim State Department employee find themselves in the center of a conspiracy that could bring about the end of days. With time ticking away, they take on a mission to unravel the mystery and save the world.","Amin Matalqa, 
Annemarie Jacir",/name/nm1691239/,"Stana Katic, 
Raza Jaffrey, 
Alfonso Bassave, 
Meg Cionni","/name/nm1486975/,/name/nm1065664/,/name/nm1203005/,/name/nm2088872/,/name/nm2319913/"
tt0054422,The Last Days of Pompeii,1959,action,A demobilized centurion returns home to Pompeii to find his father murdered by a gang of black-hooded Christian robbers that terrorizes the city and he decides to investigate the matter while the nearby volcano threatens to erupt.,Mario Bonnard,/name/nm0094801/,"Steve Reeves, 
Christine Kaufmann, 
Fernando Rey, 
Barbara Carroll","/name/nm0716302/,/name/nm0442304/,/name/nm0721073/,/name/nm0140163/"
tt0068000,Snake Fist Fighter,1973,action,"\"A old beggar from the woods secretly teaches Chien Fu kung fu as he can't afford regular classes and his \"\"dad\"\" doesn't want him fighting. He grows up","works as waiter and ends up fighting men from his town's crime syndicate.\"","Mu Chu, 
Hai-Feng Wei",/name/nm0610786/,"Jackie Chan, 
Siu-Tin Yuen, 
Hung-Lieh Chen, 
Dean Shek"
tt15334014,Escape of Shark,2021,action,"A lively beach party had just ended. But an unexpected tsunami swept over them, and a raging giant shark sneaked into the hotel. A big fight between man and shark unfolded instantly.",Hang Zhu,/name/nm6723860/,"Qianyu Liu, 
Marina Malaia, 
Xiaolong Wang, 
Dongdong Xu","/name/nm8360107/,/name/nm12957117/,/name/nm7818774/,/name/nm6875568/"
tt0100816,Tridev,1989,action,"When an exiled police officer, a bandit and the son of a police commissioner are framed by a smuggler, they join forces to teach him a lesson and prove their innocence.",Rajiv Rai,/name/nm0706800/,"Sunny Deol, 
Naseeruddin Shah, 
Jackie Shroff, 
Madhuri Dixit","/name/nm0219971/,/name/nm0787462/,/name/nm0006763/,/name/nm0002043/"
tt0111835,The Defender,1994,action,"A corrupt businessman commits a murder and the only witness is the girlfriend of another businessman with close connections to the Chinese government, so a bodyguard from Beijing is ...                See full summary »",Corey Yuen,/name/nm0477035/,"Jet Li, 
Christy Chung, 
Kent Cheng, 
Collin Chou","/name/nm0001472/,/name/nm0161198/,/name/nm0155587/,/name/nm0628877/"
tt0080513,The Chain Reaction,1980,action,"A holidaying couple is pursued by the thugs of a nearby nuclear storage facility's boss, who is intent on covering up an accidental leak.",Ian Barry,/name/nm0058018/,"Steve Bisley, 
Arna-Maria Winchester, 
Ross Thompson, 
Ralph Cotterill","/name/nm0001950/,/name/nm0934598/,/name/nm0860665/,/name/nm0182995/"
tt1893195,A.C.A.B. - All Cops Are Bastards,2012,action,"A look at the controversial riot cops unit, told through the stories of three veteran cops and a young recruit.",Stefano Sollima,/name/nm1356588/,"Pierfrancesco Favino, 
Filippo Nigro, 
Marco Giallini, 
Andrea Sartoretti","/name/nm0269419/,/name/nm0631516/,/name/nm0316074/,/name/nm1387232/"
tt11187484,The Thief of Baghdad,2020,action,The search for a lost treasure involves each of the heroes of this film in an atmosphere of suspense and excitement.,Ahmed Khaled,/name/nm5394449/,"Mohamed Emam, 
Fathi Abdulwahhab, 
Yasmin Raeis, 
Amina Khalil","/name/nm2296456/,/name/nm1193573/,/name/nm5022399/,/name/nm1255010/"
tt10645852,Chronicles Of The Anunnaki,2021,action,"450,000 years ago, advanced beings came to our solar system to strip-mine its planets and moons for resources. During their mission they labored, they loved, they fought, and they created a slave race.","Billy Carson, 
Damon Dash",/name/nm8169378/,"Billy Carson, 
Elisabeth Hoekstra","/name/nm0201965/,/name/nm8169378/,/name/nm13191782/"
tt0080827,Encounter of the Spooky Kind,1980,action,"A rickshaw driver's wife and his rich client are secret lovers, and they decide to get rid of him without being implicated, so they hire a powerful sorcerer to kill him, but the sorcerer's colleague intervenes to protect him.",Sammo Kam-Bo Hung,/name/nm0005033/,"Sammo Kam-Bo Hung, 
Fat Chung, 
Lung Chan, 
Ha Huang","/name/nm0005033/,/name/nm0161213/,/name/nm0151005/,/name/nm0398987/"
tt0325950,El padrino,2004,action,"In the streets of East Los Angeles, Manny is a formidable drug dealer. Impressed by his extravagant lifestyle and prowess, his young son Kilo yearns to follow in his footsteps. Kilo ...                See full summary »",Damian Chapa,/name/nm0152082/,"Damian Chapa, 
Sal Lopez, 
Emilio Rivera, 
Jennifer Tilly","/name/nm0152082/,/name/nm0520199/,/name/nm0729256/,/name/nm0000236/"
tt0025830,The Star Packer,1934,action,A gang working for The Shadow is terrorizing the town. John Travers decides to take on the job of sheriff and do something about it.,Robert N. Bradbury,/name/nm0102908/,"John Wayne, 
Verna Hillie, 
George 'Gabby' Hayes, 
Yakima Canutt","/name/nm0000078/,/name/nm0384978/,/name/nm0371025/,/name/nm0134831/"
tt0070140,Le guerriere dal seno nudo,1973,action,"A story of a tribe of Amazons in the age of swords and chariots. The film opens with the tribe holding physical contests to select a new queen. Since there are no men in the tribe, they ...                See full summary »",Terence Young,/name/nm0950109/,"Alena Johnston, 
Sabine Sun, 
Rosanna Yanni, 
Malisa Longo","/name/nm0426518/,/name/nm0754744/,/name/nm0946184/,/name/nm0519427/"
tt0352779,El rey de oros,1984,action,Add a Plot,Mario Hernández,/name/nm1047690/,"Antonio Aguilar, 
Sergio Bustamante, 
Felicia Mercado, 
Eleazar García","/name/nm0013487/,/name/nm0124546/,/name/nm0580157/,/name/nm0306071/"
tt0450996,The Bodyguard,2004,action,A hapless bodyguard is fired from his client's son for the death of his clients father. The son is then hunted by assassins who do not want him to inherit his fathers company.,"Panna Rittikrai, 
Phetthai Vongkumlao",/name/nm1437277/,"Phetthai Vongkumlao, 
Pumwaree Yodkamol, 
Piphat Apiraktanakorn, 
Surachai Chantimatorn","/name/nm1002207/,/name/nm1002207/,/name/nm1438146/,/name/nm1854397/,/name/nm0151998/"
tt0977214,Hero Wanted,2008,action,A man seeks revenge after he and a bank teller are shot during a robbery.,Brian Smrz,/name/nm0810706/,"Cuba Gooding Jr., 
Ray Liotta, 
Tommy Flanagan, 
Norman Reedus","/name/nm0000421/,/name/nm0000501/,/name/nm0281107/,/name/nm0005342/"
tt0117911,Tiger Heart,1996,action,A teen martial arts expert and his martial arts class take on a bunch of thugs headed by a devious real estate developer who is forcing a community to sell out their property so he can build a mall.,Georges Chamchoum,/name/nm0150503/,"Ted Jan Roberts, 
Carol Potter, 
Jennifer Lyons, 
Robert LaSardo","/name/nm0731617/,/name/nm0693238/,/name/nm0529078/,/name/nm0489436/"
tt0216772,Turn It Up,2000,action,A gifted musician struggles to rise above the crime-plagued urban streets and realize his dream.,Robert Adetuyi,/name/nm0011950/,"Pras Michel, 
Ja Rule, 
Jason Statham, 
Vondie Curtis-Hall","/name/nm0695247/,/name/nm0750019/,/name/nm0005458/,/name/nm0193554/"
tt0075935,Triangle of Lust,1978,action,"A beautiful young girl parachutes onto a remote, isolated island, and finds herself taken prisoner by a gang of criminals hiding out there.",Hubert Frank,/name/nm0290956/,"Patricia Adriani, 
Bárbara Rey, 
José Antonio Ceinos, 
Miguel Ángel Godó","/name/nm0012476/,/name/nm0333490/,/name/nm0147875/,/name/nm0324288/"
tt14277840,Black Easter,2021,action,An Extremist group travels back in time to assassinate Christ before the Crucifixion. The fate of the world now depends on a genius with no faith...and a man who has lost his.,Jim Carroll,/name/nm1889584/,"Jordyn Barrera, 
Christina Birdsong, 
Donny Boaz, 
Phoenix Brock","/name/nm11068982/,/name/nm10035657/,/name/nm1485940/,/name/nm8991485/"
tt0085167,Angel of H.E.A.T.,1983,action,A mad scientist uses an army of androids and a device that can disintegrate metal to try to steal microchips containing top secret information. The government dispatches a beautiful female agent to stop him.,Myrl A. Schreibman,/name/nm0775285/,"Marilyn Chambers, 
Stephen Johnson, 
Mary Woronov, 
Milt Kogan","/name/nm0001032/,/name/nm0426261/,/name/nm0001862/,/name/nm0463100/"
tt0082525,Honky Tonk Freeway,1981,action,"A satire of American progression in which a mayor tries to bribe an official to ensure a ramp connects Ticlaw to an up-and-coming intrastate. When his plan fails, the town residents are forced to take matters into their own hands.",John Schlesinger,/name/nm0772259/,"David Rasche, 
Paul Jabara, 
Howard Hesseman, 
Teri Garr","/name/nm0711058/,/name/nm0412955/,/name/nm0381606/,/name/nm0000414/"
tt0058267,Kitten with a Whip,1964,action,A rising political star faces scandal and blackmail when the young woman he tries to help turns out to be a juvenile delinquent.,Douglas Heyes,/name/nm0382227/,"Ann-Margret, 
John Forsythe, 
Peter Brown, 
Patricia Barry","/name/nm0000268/,/name/nm0001234/,/name/nm0114422/,/name/nm0058117/"
tt1417108,Torrente 4,2011,action,"The rude, lewd and crude Spanish ex-police officer Torrente finds himself facing jail time. Can he survive a twisted irony that places him where he has put so many others, both guilty and innocent?",Santiago Segura,/name/nm0782213/,"Santiago Segura, 
Carlos Areces, 
Goyo Jiménez, 
Javier Gutiérrez","/name/nm0782213/,/name/nm1693112/,/name/nm1631846/,/name/nm0349522/"
tt6215044,Oceans Rising,2017,action,"A scientist builds a boat after his warnings of an Earth-destroying flood are ignored. But when it's evident the disaster will occur, those who maligned the scientist now turn to him in desperation.",Adam Lipsius,/name/nm0513771/,"Jason Tobias, 
Summer Spiro, 
DeJean Brown, 
Paola Menacho","/name/nm4021837/,/name/nm4887855/,/name/nm5278936/,/name/nm2126887/"
tt1091229,CC2C,2009,action,An action-comedy about a simple cook from Chandni Chowk mistaken for the reincarnation of an ancient peasant warrior Liu Shengh by residents of an oppressed Chinese village.,Nikkhil Advani,/name/nm0012541/,"Akshay Kumar, 
Deepika Padukone, 
Chia-Hui Liu, 
Mithun Chakraborty","/name/nm0474774/,/name/nm2138653/,/name/nm0514904/,/name/nm0149822/"
tt7521990,Golden Job,2018,action,A group of mercenaries come together to pull of an epic heist.,Kar Lok Chin,/name/nm0157759/,"Ekin Cheng, 
Jordan Chan, 
Michael Tse, 
Kar Lok Chin","/name/nm0155562/,/name/nm0150952/,/name/nm0874864/,/name/nm0157759/"
tt1242782,Luck,2009,action,"An underworld kingpin recruits people endowed with 'Luck' from across the globe to take part in a series of challenges designed to test their 'Luck' factor, as gamblers around the world bet on them.",Soham Shah,/name/nm1433566/,"Mithun Chakraborty, 
Sanjay Dutt, 
Imran Khan, 
Ravi Kishan","/name/nm0149822/,/name/nm0004569/,/name/nm1405359/,/name/nm0457410/"
tt7909204,Reign of Chaos,2022,action,"When the world is gripped by a plague unleashed by the evil lord Chaos, and humans are turned into rabid creatures, mankind can only be saved by three young women, descendants of a Goddess, with the power to stop Chaos' evil.",Rebecca Matthews,/name/nm9107519/,"Rebecca Finch, 
Mark Haldor, 
Ray Whelan, 
Peter Cosgrove","/name/nm4931044/,/name/nm4797550/,/name/nm4836232/,/name/nm5355876/"
tt0036182,My Friend Flicka,1943,action,"Ken McLaughlin struggles to please his family in any way. He comes back from boarding school boasting poor grades and facing going through the fifth grade again, much to his fathers dismay....                See full summary »",Harold D. Schuster,/name/nm0776838/,"Roddy McDowall, 
Preston Foster, 
Rita Johnson, 
James Bell","/name/nm0001522/,/name/nm0288003/,/name/nm0426089/,/name/nm0068257/"
tt6848928,Junk Head,2017,action,It is a real SF feature film used in stop motion technique.,Takahide Hori,/name/nm6053649/,"Takahide Hori, 
Atsuko Miyake, 
Yuki Sugiyama","/name/nm6053649/,/name/nm14053936/,/name/nm7702230/"
