movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt15560730,Perfect Blue,crime,"A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past.","","","",""
tt15689432,Zapper!,crime,"In a surreal universe where bananas shoot laser beams and soup cans are used as grenades, a wacky cast of gangsters are thrown into a deadly game against one another in order to claim a mystical longboard.",Nick Gatsby,Sedjro Alladadin,Mikey Armenta,Skye Armenta
tt7874378,Pitbull. Ostatni Pies,crime,"A policeman gets killed and the short-staffed police chief sends for a few experienced officers to support him in his fight with organized crime. Meanwhile, a conflict between local gangster groups escalates.",Wladyslaw Pasikowski,Marcin Dorocinski,Krzysztof Stroinski,Dorota Rabczewska
tt0037539,Bewitched,crime,"A young woman has two distinct personalities, one of whom is evil and constantly gets her in trouble.",Arch Oboler,Phyllis Thaxter,Edmund Gwenn,Henry H. Daniels Jr.
tt0130996,The Satan Killer,crime,"Widowed, alcoholic cop teams up with an old private detective to catch a laughing serial killer who rides Harleys.",Steve Sayre,Steve Sayre,Billy Franklin,James Westbrook
tt1573482,Striker,crime,"Amidst strictly enforced curfew by Bombay Police during December 1992 following Hindu-Muslim riots, Suryakant - one of four siblings from Malad's Malvani slums, heads home. While doing so, ...                See full summary »",Chandan Arora,Siddharth,Ankur Vikal,Anupam Kher
tt0065686,"Elle boit pas, elle fume pas, elle drague pas, mais... elle cause!",crime,Housemaid Georgette (Girardot) loves to gossip and this causes major trouble to people around her.,Michel Audiard,Annie Girardot,Bernard Blier,Mireille Darc
tt0037458,When Strangers Marry,crime,"A naive small-town girl comes to New York City to meet her husband, and discovers that he may be a murderer.",William Castle,Robert Mitchum,Kim Hunter,Dean Jagger
tt0107846,Murder at the Savoy,crime,A famous industrialist is murdered at a restaurant in Malmö. Police inspector Martin Beck in Stockholm gets the case. The suspects lead to people involved in illegal arms deals. But who was...                See full summary »,Per Berglund,Gösta Ekman,Kjell Bergqvist,Rolf Lassgård
tt0038342,Bedelia,crime,"Bedelia, a newly remarried beautiful widow, is on honeymoon in Monte Carlo. A painter approaches her inquiring about her past. When she and her husband go back to England the artist will soon be there. Danger, crime and truth will follow.",Lance Comfort,Margaret Lockwood,Ian Hunter,Barry K. Barnes
tt7071166,Joshi gakuen: Otona no asobi,crime,Add a Plot,Akira Katô,Junko Natsu,Rumi Gotô,Jirô Okazaki
tt3867606,"Big Father, Small Father and Other Stories",crime,"It is the late nineties, Vietnam is in economic turmoil and overpopulation has sparked political concern. Vu, a photography student, arrives in the sprawling metropolis of Saigon and moves ...                See full summary »",Dang Di Phan,Thi Hai Yen Do,Ha Phong Nguyen,Hoang Le Cong
tt13051108,The Fallen Bridge,crime,"When a human skeleton is discovered after a bridge collapse, a murder case from years ago is revealed. The daughter of the deceased, Wen Xiaoyu, is assisted by a boy, Meng Chao, in her quest to trace the cause of her father's death.",Yu Li,Sichun Ma,Karry Wang,Wei Fan
tt0215245,Thakshak,crime,A man's (Ajay Devgan) loyalty to his underworld friend (Rahul Bose) interferes with his relationship with a dancer (Tabu) who hates violence.,Govind Nihalani,Ajay Devgn,Tabu,Amrish Puri
tt0780606,Shock to the System,crime,A gay detective tries to solve the murder of a college student.,Ron Oliver,Chad Allen,Sebastian Spence,Michael Woods
tt14700918,The Hostage,crime,Add a Plot,Gino Alfonso,Robert LaSardo,Amanda Rabinowitz,Sam Delossantos
tt0043596,Government Agents vs Phantom Legion,crime,Two federal agents battle a gang that hijacks trucks carrying materials vital for the security of the country and sells them to foreign powers.,Fred C. Brannon,Walter Reed,Mary Ellen Kay,Dick Curtis
tt6134000,The Line,crime,There are borders you cross only once... Criminal thriller about traffickers and smugglers from Ukrainian border. The feature film about the borders and the life on their edge.,Peter Bebjak,Tomas Mastalir,Emília Vásáryová,Andrej Hryc
tt0041922,The Story of Molly X,crime,"After gang leader Rick is killed, his wife Molly takes over his gang but a robbery goes wrong and Molly finds herself in jail where she undergoes a personal transformation.",Crane Wilbur,June Havoc,John Russell,Dorothy Hart
tt0353818,Bulgarian Lovers,crime,A straight-laced Spanish man falls in love with a young foreigner.,Eloy de la Iglesia,Fernando Guillén Cuervo,Dritan Biba,Pepón Nieto
tt1954818,Shatru,crime,"Based in Hridaypur, Police Officer Dibakar Singha lives a wealthy lifestyle with his parents, grandmother, and a sister. He is very well respected in the community, and everyone rises up to...                See full summary »",Raj Chakraborty,Jeet,Nusrat Jahan,Haradhan Bannerjee
tt3605606,Mr. Fraud,crime,"A prominent person from Delhi reach a palace,which is well known for its tradition and royalty to solve an issue. Consequently, instead of a solution, the issue becomes more and more complicated.",B. Unnikrishnan,Mohanlal,Dev Gill,Vijay Babu
tt0026199,Charlie Chan in Shanghai,crime,"When a prominent official is murdered at a banquet honoring Charle Chan, the detective and son Lee team up to expose an opium-smuggling ring.",James Tinling,Warner Oland,Irene Hervey,Jon Hall
tt0762145,Vice,crime,"40 kilos of heroin goes missing after a botched undercover transaction and the cops in the involved crime unit are getting killed off one at a time. As trust slowly fades away between them, Max has to deal with his own demons.",Raul Inglis,Michael Madsen,Daryl Hannah,Mykelti Williamson
tt0040877,The Three Weird Sisters,crime,A secretary suspects that her employer's three elderly sisters are plotting to kill him after he announces he'll no longer finance their philanthropic endeavors.,Daniel Birt,Nancy Price,Mary Clare,Mary Merrall
tt0340310,Regína,crime,Regina wants to go to summer camp but her mom can't afford it. She discovers that she can control people by singing and she takes advantage of that. She has a lot of adventures with her friend Peter.,María Sigurðardóttir,Siddy Holloway,Benedikt Clausen,Baltasar Kormákur
tt0286502,Bespredel,crime,A drama from the life of the prisoners in a regular jail in Soviet Union.,Igor Gostev,Andrey Tashkov,Anton Androsov,Aleksandr Mokhov
tt0039187,Big Town After Dark,crime,A crusading newspaper reporter battles big-city gambling interests.,William C. Thomas,Phillip Reed,Hillary Brooke,Richard Travis
tt0066145,Night of the Witches,crime,"A lecherous thief posing as a preacher is wandering in northern coastal Mexico. After stealing a car and evading police, he stumbles on a small coven of mysterious witches living in a ...                See full summary »",Keith Larsen,Keith Larsen,Randy Stafford,Ron Taft
tt2178993,Clowns,crime,CLOWNS is a tale of revenge of a filmmaker-turned-serial killer who hunts down and captures the key individuals in his life responsible for his downward spiral.,Alexander Kane,Jeremy Marr Williams,Ray Allen,Brittany Athey
tt6670584,Mundo: From Altar Boy to Hitman,crime,"\"Based on the story of ex-Mexican Mafia member Ramon \"\"Machine Gun Mundo\"\" Mendoza.\"",Pete Bollinger,Vince Romo,Angel Almanza,Jacquelin Arroyo
tt21141958,Daadal,crime,Story revolves around female boxer from layari who became contract killer in order to avenge her sister's honor,Abu Aleeha,Shamoon Abbasi,Adnan Shah,Mohsin Abbas Haider
tt0053735,Crack in the Mirror,crime,"Three performers for six roles: this is the game of the film. A melodrama about two love triangles. In the first, Hagalin is killed by his mistress and her lover. In the second, attorney ...                See full summary »",Richard Fleischer,Orson Welles,Juliette Gréco,Bradford Dillman
tt12378954,Suzhal,crime,Add a Plot,A.R. Raghavendran,Rashmika Mandanna,Koushik Mahata,Nagarajan Kannan
tt1238298,"On the Other Hand, Death",crime,"The newest installment of gay detective Donald Strachey, who investigates a series of attacks that may be motivated by big-business developers rather than homophobia.",Ron Oliver,Chad Allen,Sebastian Spence,Margot Kidder
tt7879658,North Hollywood,crime,Heavily-armed bank robbers face off against the LAPD in a deadly shootout in the San Fernando Valley in 1997.,Albert Hughes,"","",""
tt0250682,"Young, Willing and Eager",crime,"Carol flees to London from her alcoholic stepfather, but runs into a rough crowd in her new home.",Lance Comfort,Jess Conrad,Hermione Baddeley,Kenneth Griffith
tt2121377,The Rise & Fall of a White Collar Hooligan,crime,"When unemployed soccer hooligan Mike Jacobs encounters an old friend during a bloody pregame brawl, he finds the answer to his problems - credit card fraud. But before long, the fast paced ...                See full summary »",Paul Tanter,Nick Nevern,Simon Phillips,Rita Ramnani
tt0047066,The Heart of the Matter,crime,An unhappily married British security officer stationed in Sierra Leone during World War II falls in love with a young Austrian woman and starts an affair. He soon starts feeling guilty.,George More O'Ferrall,Trevor Howard,Elizabeth Allan,Maria Schell
tt0064724,Night After Night After Night,crime,A Jack the Ripper-type serial killer is loose in London. Suspicion falls on a transvestite judge.,Lindsay Shonteff,Jack May,Justine Lord,Gilbert Wynne
tt0972800,Detective,crime,"A detective investigates the death of the wife of an emerging politician. The death was first ruled as suicide, but he realizes this is not a suicide but a well planned murder in cold blood.",Jeethu Joseph,Suresh Gopi,Sindhu Menon,Saikumar
tt0041904,South Sea Sinner,crime,"On a South Sea island, a local hoodlum tries to blackmail a tramp steamer's sick crewman who's wanted for wartime collaboration with the Japanese and desperate to clear his name.",H. Bruce Humberstone,Macdonald Carey,Shelley Winters,Luther Adler
tt1594534,Sans laisser de traces,crime,Etienne Meunier is a successful businessman who has money and a beautiful wife. But all is not well in Etienne's immaculate life. He is troubled by a secret that he has been hiding.,Grégoire Vigneron,Benoît Magimel,François-Xavier Demaison,Julie Gayet
tt1071228,I Was Here,crime,A 17-year-old boy becomes a drug dealer and the decision that draws him into causes turbulent events he can't control.,René Vilbre,Rasmus Kaljujärv,Doris Tislar,Marilyn Jurman
tt15415872,Selfie,crime,"Explores the underground college admissions racket through the life of Kanal, a hot-headed engineering student.",Mathi Maran,Varsha Bollamma,Chandrasekhar,Amirtham Gunanidhi
tt0375878,Kaakha..Kaakha: The Police,crime,"After a police team kills his brother, a drug-dealing gangster vows to kill the entire team and their respective families.",Gautham Vasudev Menon,Suriya,Jyotika,'University' Jeevan
tt9024664,Me Shivaji Park,crime,"Five retired men are regular joggers at Shivaji Park discussing their families and current affairs with each other. But when one of their family members dies, they decide to investigate it themselves.",Mahesh Manjrekar,Ashok Saraf,Vikram Gokhale,Dilip Prabhavalkar
tt3854566,Scarpa,crime,"A biopic of Gregory Scarpa, a former capo and enforcer for the Colombo crime family.",Brad Furman,"","",""
tt4975498,The Advocate: A Missing Body,crime,A lawyer and a prosecutor take on a murder case that has no evidence or a body.,Jong-ho Huh,Lee Sun-kyun,Kim Go-eun,Hyun-Sung Jang
tt0137827,If I Die Before I Wake,crime,"A suburban family is held hostage and terrorized by three intruders while their sixteen year-old daughter first hides, then exacts her own brand of terror on the assailants.",Brian Katkin,Stephanie Jones,Muse Watson,Michael McCleery
tt0229204,Trap of Lust,crime,"A delirious roman porno re-imagining of Seijun Suzuki's 'Branded to Kill'. Directed by Atsushi Yamatoya and scripted by Yôzô Tanaka, both 'Branded to Kill's' screenwriters and Suzuki's regular collaborators.",Atsushi Yamatoya,Genjiro Arato,Moeko Ezawa,Nozomi Yasuda
